6.8964996e-1 1.3793e-1 9.097142e-1 9.097142e-1
8.2757996e-1 1.3793e-1 9.826036e-1 9.826036e-1
9.6550995e-1 1.3793e-1 1.050432e0 1.050432e0
1.10343994e0 1.3793e-1 1.114151e0 1.114151e0
1.24136993e0 1.3793e-1 1.174417e0 1.174417e0
1.3793e0 1.3793e-1 1.23174e0 1.23174e0
1.5172299e0 1.3793e-1 1.286511e0 1.286511e0
1.6551599e0 1.3793e-1 1.339043e0 1.339043e0
1.7930899e0 1.3793e-1 1.38959e0 1.38959e0
1.9310199e0 1.3793e-1 1.438362e0 1.438362e0
2.0689499e0 1.3793e-1 1.485535e0 1.485535e0
2.2068799e0 1.3793e-1 1.531255e0 1.531255e0
2.3448099e0 1.3793e-1 1.575647e0 1.575647e0
2.4827399e0 1.3793e-1 1.618823e0 1.618823e0
2.6206699e0 1.3793e-1 1.660878e0 1.660878e0
2.7585999e0 1.3793e-1 1.701894e0 1.701894e0
2.8965298e0 1.3793e-1 1.741943e0 1.741943e0
3.0344598e0 1.3793e-1 1.781094e0 1.781094e0
3.1723898e0 1.3793e-1 1.819402e0 1.819402e0
3.3103198e0 1.3793e-1 1.856918e0 1.856918e0
3.4482498e0 1.3793e-1 1.893692e0 1.893692e0
3.5861798e0 1.3793e-1 1.929767e0 1.929767e0
3.7241098e0 1.3793e-1 1.965178e0 1.965178e0
3.8620398e0 1.3793e-1 1.999962e0 1.999962e0
3.9999698e0 1.3793e-1 2.034152e0 2.034152e0

0.0e0 2.7585999e-1 5.252237e-1 5.252237e-1
1.3793e-1 2.7585999e-1 6.43265e-1 6.43265e-1
2.7585999e-1 2.7585999e-1 7.427785e-1 7.427785e-1
4.1378998e-1 2.7585999e-1 8.304516e-1 8.304516e-1
5.5171997e-1 2.7585999e-1 9.097142e-1 9.097142e-1
6.8964996e-1 2.7585999e-1 9.826036e-1 9.826036e-1
8.2757996e-1 2.7585999e-1 1.050432e0 1.050432e0
9.6550995e-1 2.7585999e-1 1.114151e0 1.114151e0
1.10343994e0 2.7585999e-1 1.174417e0 1.174417e0
1.24136993e0 2.7585999e-1 1.23174e0 1.23174e0
1.3793e0 2.7585999e-1 1.286511e0 1.286511e0
1.5172299e0 2.7585999e-1 1.339043e0 1.339043e0
1.6551599e0 2.7585999e-1 1.38959e0 1.38959e0
1.7930899e0 2.7585999e-1 1.438362e0 1.438362e0
1.9310199e0 2.7585999e-1 1.485535e0 1.485535e0
2.0689499e0 2.7585999e-1 1.531255e0 1.531255e0
2.2068799e0 2.7585999e-1 1.575647e0 1.575647e0
2.3448099e0 2.7585999e-1 1.618823e0 1.618823e0
2.4827399e0 2.7585999e-1 1.660878e0 1.660878e0
2.6206699e0 2.7585999e-1 1.701894e0 1.701894e0
2.7585999e0 2.7585999e-1 1.741943e0 1.741943e0
2.8965298e0 2.7585999e-1 1.781094e0 1.781094e0
3.0344598e0 2.7585999e-1 1.819402e0 1.819402e0
3.1723898e0 2.7585999e-1 1.856918e0 1.856918e0
3.3103198e0 2.7585999e-1 1.893692e0 1.893692e0
3.4482498e0 2.7585999e-1 1.929767e0 1.929767e0
3.5861798e0 2.7585999e-1 1.965178e0 1.965178e0
3.7241098e0 2.7585999e-1 1.999962e0 1.999962e0
3.8620398e0 2.7585999e-1 2.034152e0 2.034152e0
3.9999698e0 2.7585999e-1 2.067776e0 2.067776e0

0.0e0 4.1378998e-1 6.43265e-1 6.43265e-1
1.3793e-1 4.1378998e-1 7.427785e-1 7.427785e-1
2.7585999e-1 4.1378998e-1 8.304516e-1 8.304516e-1
4.1378998e-1 4.1378998e-1 9.097142e-1 9.097142e-1
5.5171997e-1 4.1378998e-1 9.826036e-1 9.826036e-1
6.8964996e-1 4.1378998e-1 1.050432e0 1.050432e0
8.2757996e-1 4.1378998e-1 1.114151e0 1.114151e0
9.6550995e-1 4.1378998e-1 1.174417e0 1.174417e0
1.10343994e0 4.1378998e-1 1.23174e0 1.23174e0
1.24136993e0 4.1378998e-1 1.286511e0 1.286511e0
1.3793e0 4.1378998e-1 1.339043e0 1.339043e0
1.5172299e0 4.1378998e-1 1.38959e0 1.38959e0
1.6551599e0 4.1378998e-1 1.438362e0 1.438362e0
1.7930899e0 4.1378998e-1 1.485535e0 1.485535e0
1.9310199e0 4.1378998e-1 1.531255e0 1.531255e0
2.0689499e0 4.1378998e-1 1.575647e0 1.575647e0
2.2068799e0 4.1378998e-1 1.618823e0 1.618823e0
2.3448099e0 4.1378998e-1 1.660878e0 1.660878e0
2.4827399e0 4.1378998e-1 1.701894e0 1.701894e0
2.6206699e0 4.1378998e-1 1.741943e0 1.741943e0
2.7585999e0 4.1378998e-1 1.781094e0 1.781094e0
2.8965298e0 4.1378998e-1 1.819402e0 1.819402e0
3.0344598e0 4.1378998e-1 1.856918e0 1.856918e0
3.1723898e0 4.1378998e-1 1.893692e0 1.893692e0
3.3103198e0 4.1378998e-1 1.929767e0 1.929767e0
3.4482498e0 4.1378998e-1 1.965178e0 1.965178e0
3.5861798e0 4.1378998e-1 1.999962e0 1.999962e0
3.7241098e0 4.1378998e-1 2.034152e0 2.034152e0
3.8620398e0 4.1378998e-1 2.067776e0 2.067776e0
3.9999698e0 4.1378998e-1 2.100864e0 2.100864e0

0.0e0 5.5171997e-1 7.427785e-1 7.427785e-1
1.3793e-1 5.5171997e-1 8.304516e-1 8.304516e-1
2.7585999e-1 5.5171997e-1 9.097142e-1 9.097142e-1
4.1378998e-1 5.5171997e-1 9.826036e-1 9.826036e-1
5.5171997e-1 5.5171997e-1 1.050432e0 1.050432e0
6.8964996e-1 5.5171997e-1 1.114151e0 1.114151e0
8.2757996e-1 5.5171997e-1 1.174417e0 1.174417e0
9.6550995e-1 5.5171997e-1 1.23174e0 1.23174e0
1.10343994e0 5.5171997e-1 1.286511e0 1.286511e0
1.24136993e0 5.5171997e-1 1.339043e0 1.339043e0
1.3793e0 5.5171997e-1 1.38959e0 1.38959e0
1.5172299e0 5.5171997e-1 1.438362e0 1.438362e0
1.6551599e0 5.5171997e-1 1.485535e0 1.485535e0
1.7930899e0 5.5171997e-1 1.531255e0 1.531255e0
1.9310199e0 5.5171997e-1 1.575647e0 1.575647e0
2.0689499e0 5.5171997e-1 1.618823e0 1.618823e0
2.2068799e0 5.5171997e-1 1.660878e0 1.660878e0
2.3448099e0 5.5171997e-1 1.701894e0 1.701894e0
2.4827399e0 5.5171997e-1 1.741943e0 1.741943e0
2.6206699e0 5.5171997e-1 1.781094e0 1.781094e0
2.7585999e0 5.5171997e-1 1.819402e0 1.819402e0
2.8965298e0 5.5171997e-1 1.856918e0 1.856918e0
3.0344598e0 5.5171997e-1 1.893692e0 1.893692e0
3.1723898e0 5.5171997e-1 1.929767e0 1.929767e0
3.3103198e0 5.5171997e-1 1.965178e0 1.965178e0
3.4482498e0 5.5171997e-1 1.999962e0 1.999962e0
3.5861798e0 5.5171997e-1 2.034152e0 2.034152e0
3.7241098e0 5.5171997e-1 2.067776e0 2.067776e0
3.8620398e0 5.5171997e-1 2.100864e0 2.100864e0
3.9999698e0 5.5171997e-1 2.133437e0 2.133437e0

0.0e0 6.8964996e-1 8.304516e-1 8.304516e-1
1.3793e-1 6.8964996e-1 9.097142e-1 9.097142e-1
2.7585999e-1 6.8964996e-1 9.826036e-1 9.826036e-1
4.1378998e-1 6.8964996e-1 1.050432e0 1.050432e0
5.5171997e-1 6.8964996e-1 1.114151e0 1.114151e0
6.8964996e-1 6.8964996e-1 1.174417e0 1.174417e0
8.2757996e-1 6.8964996e-1 1.23174e0 1.23174e0
9.6550995e-1 6.8964996e-1 1.286511e0 1.286511e0
1.10343994e0 6.8964996e-1 1.339043e0 1.339043e0
1.24136993e0 6.8964996e-1 1.38959e0 1.38959e0
1.3793e0 6.8964996e-1 1.438362e0 1.438362e0
1.5172299e0 6.8964996e-1 1.485535e0 1.485535e0
1.6551599e0 6.8964996e-1 1.531255e0 1.531255e0
1.7930899e0 6.8964996e-1 1.575647e0 1.575647e0
1.9310199e0 6.8964996e-1 1.618823e0 1.618823e0
2.0689499e0 6.8964996e-1 1.660878e0 1.660878e0
2.2068799e0 6.8964996e-1 1.701894e0 1.701894e0
2.3448099e0 6.8964996e-1 1.741943e0 1.741943e0
2.4827399e0 6.8964996e-1 1.781094e0 1.781094e0
2.6206699e0 6.8964996e-1 1.819402e0 1.819402e0
2.7585999e0 6.8964996e-1 1.856918e0 1.856918e0
2.8965298e0 6.8964996e-1 1.893692e0 1.893692e0
3.0344598e0 6.8964996e-1 1.929767e0 1.929767e0
3.1723898e0 6.8964996e-1 1.965178e0 1.965178e0
3.3103198e0 6.8964996e-1 1.999962e0 1.999962e0
3.4482498e0 6.8964996e-1 2.034152e0 2.034152e0
3.5861798e0 6.8964996e-1 2.067776e0 2.067776e0
3.7241098e0 6.8964996e-1 2.100864e0 2.100864e0
3.8620398e0 6.8964996e-1 2.133437e0 2.133437e0
3.9999698e0 6.8964996e-1 2.16552e0 2.16552e0

0.0e0 8.2757996e-1 9.097142e-1 9.097142e-1
1.3793e-1 8.2757996e-1 9.826036e-1 9.826036e-1
2.7585999e-1 8.2757996e-1 1.050432e0 1.050432e0
4.1378998e-1 8.2757996e-1 1.114151e0 1.114151e0
5.5171997e-1 8.2757996e-1 1.174417e0 1.174417e0
6.8964996e-1 8.2757996e-1 1.23174e0 1.23174e0
8.2757996e-1 8.2757996e-1 1.286511e0 1.286511e0
9.6550995e-1 8.2757996e-1 1.339043e0 1.339043e0
1.10343994e0 8.2757996e-1 1.38959e0 1.38959e0
1.24136993e0 8.2757996e-1 1.438362e0 1.438362e0
1.3793e0 8.2757996e-1 1.485535e0 1.485535e0
1.5172299e0 8.2757996e-1 1.531255e0 1.531255e0
1.6551599e0 8.2757996e-1 1.575647e0 1.575647e0
1.7930899e0 8.2757996e-1 1.618823e0 1.618823e0
1.9310199e0 8.2757996e-1 1.660878e0 1.660878e0
2.0689499e0 8.2757996e-1 1.701894e0 1.701894e0
2.2068799e0 8.2757996e-1 1.741943e0 1.741943e0
2.3448099e0 8.2757996e-1 1.781094e0 1.781094e0
2.4827399e0 8.2757996e-1 1.819402e0 1.819402e0
2.6206699e0 8.2757996e-1 1.856918e0 1.856918e0
2.7585999e0 8.2757996e-1 1.893692e0 1.893692e0
2.8965298e0 8.2757996e-1 1.929767e0 1.929767e0
3.0344598e0 8.2757996e-1 1.965178e0 1.965178e0
3.1723898e0 8.2757996e-1 1.999962e0 1.999962e0
3.3103198e0 8.2757996e-1 2.034152e0 2.034152e0
3.4482498e0 8.2757996e-1 2.067776e0 2.067776e0
3.5861798e0 8.2757996e-1 2.100864e0 2.100864e0
3.7241098e0 8.2757996e-1 2.133437e0 2.133437e0
3.8620398e0 8.2757996e-1 2.16552e0 2.16552e0
3.9999698e0 8.2757996e-1 2.197136e0 2.197136e0

0.0e0 9.6550995e-1 9.826036e-1 9.826036e-1
1.3793e-1 9.6550995e-1 1.050432e0 1.050432e0
2.7585999e-1 9.6550995e-1 1.114151e0 1.114151e0
4.1378998e-1 9.6550995e-1 1.174417e0 1.174417e0
5.5171997e-1 9.6550995e-1 1.23174e0 1.23174e0
6.8964996e-1 9.6550995e-1 1.286511e0 1.286511e0
8.2757996e-1 9.6550995e-1 1.339043e0 1.339043e0
9.6550995e-1 9.6550995e-1 1.38959e0 1.38959e0
1.10343994e0 9.6550995e-1 1.438362e0 1.438362e0
1.24136993e0 9.6550995e-1 1.485535e0 1.485535e0
1.3793e0 9.6550995e-1 1.531255e0 1.531255e0
1.5172299e0 9.6550995e-1 1.575647e0 1.575647e0
1.6551599e0 9.6550995e-1 1.618823e0 1.618823e0
1.7930899e0 9.6550995e-1 1.660878e0 1.660878e0
1.9310199e0 9.6550995e-1 1.701894e0 1.701894e0
2.0689499e0 9.6550995e-1 1.741943e0 1.741943e0
2.2068799e0 9.6550995e-1 1.781094e0 1.781094e0
2.3448099e0 9.6550995e-1 1.819402e0 1.819402e0
2.4827399e0 9.6550995e-1 1.856918e0 1.856918e0
2.6206699e0 9.6550995e-1 1.893692e0 1.893692e0
2.7585999e0 9.6550995e-1 1.929767e0 1.929767e0
2.8965298e0 9.6550995e-1 1.965178e0 1.965178e0
3.0344598e0 9.6550995e-1 1.999962e0 1.999962e0
3.1723898e0 9.6550995e-1 2.034152e0 2.034152e0
3.3103198e0 9.6550995e-1 2.067776e0 2.067776e0
3.4482498e0 9.6550995e-1 2.100864e0 2.100864e0
3.5861798e0 9.6550995e-1 2.133437e0 2.133437e0
3.7241098e0 9.6550995e-1 2.16552e0 2.16552e0
3.8620398e0 9.6550995e-1 2.197136e0 2.197136e0
3.9999698e0 9.6550995e-1 2.228302e0 2.228302e0

0.0e0 1.10343994e0 1.050432e0 1.050432e0
1.3793e-1 1.10343994e0 1.114151e0 1.114151e0
2.7585999e-1 1.10343994e0 1.174417e0 1.174417e0
4.1378998e-1 1.10343994e0 1.23174e0 1.23174e0
5.5171997e-1 1.10343994e0 1.286511e0 1.286511e0
6.8964996e-1 1.10343994e0 1.339043e0 1.339043e0
8.2757996e-1 1.10343994e0 1.38959e0 1.38959e0
9.6550995e-1 1.10343994e0 1.438362e0 1.438362e0
1.10343994e0 1.10343994e0 1.485535e0 1.485535e0
1.24136993e0 1.10343994e0 1.531255e0 1.531255e0
1.3793e0 1.10343994e0 1.575647e0 1.575647e0
1.5172299e0 1.10343994e0 1.618823e0 1.618823e0
1.6551599e0 1.10343994e0 1.660878e0 1.660878e0
1.7930899e0 1.10343994e0 1.701894e0 1.701894e0
1.9310199e0 1.10343994e0 1.741943e0 1.741943e0
2.0689499e0 1.10343994e0 1.781094e0 1.781094e0
2.2068799e0 1.10343994e0 1.819402e0 1.819402e0
2.3448099e0 1.10343994e0 1.856918e0 1.856918e0
2.4827399e0 1.10343994e0 1.893692e0 1.893692e0
2.6206699e0 1.10343994e0 1.929767e0 1.929767e0
2.7585999e0 1.10343994e0 1.965178e0 1.965178e0
2.8965298e0 1.10343994e0 1.999962e0 1.999962e0
3.0344598e0 1.10343994e0 2.034152e0 2.034152e0
3.1723898e0 1.10343994e0 2.067776e0 2.067776e0
3.3103198e0 1.10343994e0 2.100864e0 2.100864e0
3.4482498e0 1.10343994e0 2.133437e0 2.133437e0
3.5861798e0 1.10343994e0 2.16552e0 2.16552e0
3.7241098e0 1.10343994e0 2.197136e0 2.197136e0
3.8620398e0 1.10343994e0 2.228302e0 2.228302e0
3.9999698e0 1.10343994e0 2.25904e0 2.25904e0

0.0e0 1.24136993e0 1.114151e0 1.114151e0
1.3793e-1 1.24136993e0 1.174417e0 1.174417e0
2.7585999e-1 1.24136993e0 1.23174e0 1.23174e0
4.1378998e-1 1.24136993e0 1.286511e0 1.286511e0
5.5171997e-1 1.24136993e0 1.339043e0 1.339043e0
6.8964996e-1 1.24136993e0 1.38959e0 1.38959e0
8.2757996e-1 1.24136993e0 1.438362e0 1.438362e0
9.6550995e-1 1.24136993e0 1.485535e0 1.485535e0
1.10343994e0 1.24136993e0 1.531255e0 1.531255e0
1.24136993e0 1.24136993e0 1.575647e0 1.575647e0
1.3793e0 1.24136993e0 1.618823e0 1.618823e0
1.5172299e0 1.24136993e0 1.660878e0 1.660878e0
1.6551599e0 1.24136993e0 1.701894e0 1.701894e0
1.7930899e0 1.24136993e0 1.741943e0 1.741943e0
1.9310199e0 1.24136993e0 1.781094e0 1.781094e0
2.0689499e0 1.24136993e0 1.819402e0 1.819402e0
2.2068799e0 1.24136993e0 1.856918e0 1.856918e0
2.3448099e0 1.24136993e0 1.893692e0 1.893692e0
2.4827399e0 1.24136993e0 1.929767e0 1.929767e0
2.6206699e0 1.24136993e0 1.965178e0 1.965178e0
2.7585999e0 1.24136993e0 1.999962e0 1.999962e0
2.8965298e0 1.24136993e0 2.034152e0 2.034152e0
3.0344598e0 1.24136993e0 2.067776e0 2.067776e0
3.1723898e0 1.24136993e0 2.100864e0 2.100864e0
3.3103198e0 1.24136993e0 2.133437e0 2.133437e0
3.4482498e0 1.24136993e0 2.16552e0 2.16552e0
3.5861798e0 1.24136993e0 2.197136e0 2.197136e0
3.7241098e0 1.24136993e0 2.228302e0 2.228302e0
3.8620398e0 1.24136993e0 2.25904e0 2.25904e0
3.9999698e0 1.24136993e0 2.289363e0 2.289363e0

0.0e0 1.3793e0 1.174417e0 1.174417e0
1.3793e-1 1.3793e0 1.23174e0 1.23174e0
2.7585999e-1 1.3793e0 1.286511e0 1.286511e0
4.1378998e-1 1.3793e0 1.339043e0 1.339043e0
5.5171997e-1 1.3793e0 1.38959e0 1.38959e0
6.8964996e-1 1.3793e0 1.438362e0 1.438362e0
8.2757996e-1 1.3793e0 1.485535e0 1.485535e0
9.6550995e-1 1.3793e0 1.531255e0 1.531255e0
1.10343994e0 1.3793e0 1.575647e0 1.575647e0
1.24136993e0 1.3793e0 1.618823e0 1.618823e0
1.3793e0 1.3793e0 1.660878e0 1.660878e0
1.5172299e0 1.3793e0 1.701894e0 1.701894e0
1.6551599e0 1.3793e0 1.741943e0 1.741943e0
1.7930899e0 1.3793e0 1.781094e0 1.781094e0
1.9310199e0 1.3793e0 1.819402e0 1.819402e0
2.0689499e0 1.3793e0 1.856918e0 1.856918e0
2.2068799e0 1.3793e0 1.893692e0 1.893692e0
2.3448099e0 1.3793e0 1.929767e0 1.929767e0
2.4827399e0 1.3793e0 1.965178e0 1.965178e0
2.6206699e0 1.3793e0 1.999962e0 1.999962e0
2.7585999e0 1.3793e0 2.034152e0 2.034152e0
2.8965298e0 1.3793e0 2.067776e0 2.067776e0
3.0344598e0 1.3793e0 2.100864e0 2.100864e0
3.1723898e0 1.3793e0 2.133437e0 2.133437e0
3.3103198e0 1.3793e0 2.16552e0 2.16552e0
3.4482498e0 1.3793e0 2.197136e0 2.197136e0
3.5861798e0 1.3793e0 2.228302e0 2.228302e0
3.7241098e0 1.3793e0 2.25904e0 2.25904e0
3.8620398e0 1.3793e0 2.289363e0 2.289363e0
3.9999698e0 1.3793e0 2.31929e0 2.31929e0

0.0e0 1.5172299e0 1.23174e0 1.23174e0
1.3793e-1 1.5172299e0 1.286511e0 1.286511e0
2.7585999e-1 1.5172299e0 1.339043e0 1.339043e0
4.1378998e-1 1.5172299e0 1.38959e0 1.38959e0
5.5171997e-1 1.5172299e0 1.438362e0 1.438362e0
6.8964996e-1 1.5172299e0 1.485535e0 1.485535e0
8.2757996e-1 1.5172299e0 1.531255e0 1.531255e0
9.6550995e-1 1.5172299e0 1.575647e0 1.575647e0
1.10343994e0 1.5172299e0 1.618823e0 1.618823e0
1.24136993e0 1.5172299e0 1.660878e0 1.660878e0
1.3793e0 1.5172299e0 1.701894e0 1.701894e0
1.5172299e0 1.5172299e0 1.741943e0 1.741943e0
1.6551599e0 1.5172299e0 1.781094e0 1.781094e0
1.7930899e0 1.5172299e0 1.819402e0 1.819402e0
1.9310199e0 1.5172299e0 1.856918e0 1.856918e0
2.0689499e0 1.5172299e0 1.893692e0 1.893692e0
2.2068799e0 1.5172299e0 1.929767e0 1.929767e0
2.3448099e0 1.5172299e0 1.965178e0 1.965178e0
2.4827399e0 1.5172299e0 1.999962e0 1.999962e0
2.6206699e0 1.5172299e0 2.034152e0 2.034152e0
2.7585999e0 1.5172299e0 2.067776e0 2.067776e0
2.8965298e0 1.5172299e0 2.100864e0 2.100864e0
3.0344598e0 1.5172299e0 2.133437e0 2.133437e0
3.1723898e0 1.5172299e0 2.16552e0 2.16552e0
3.3103198e0 1.5172299e0 2.197136e0 2.197136e0
3.4482498e0 1.5172299e0 2.228302e0 2.228302e0
3.5861798e0 1.5172299e0 2.25904e0 2.25904e0
3.7241098e0 1.5172299e0 2.289363e0 2.289363e0
3.8620398e0 1.5172299e0 2.31929e0 2.31929e0
3.9999698e0 1.5172299e0 2.348837e0 2.348837e0

0.0e0 1.6551599e0 1.286511e0 1.286511e0
1.3793e-1 1.6551599e0 1.339043e0 1.339043e0
2.7585999e-1 1.6551599e0 1.38959e0 1.38959e0
4.1378998e-1 1.6551599e0 1.438362e0 1.438362e0
5.5171997e-1 1.6551599e0 1.485535e0 1.485535e0
6.8964996e-1 1.6551599e0 1.531255e0 1.531255e0
8.2757996e-1 1.6551599e0 1.575647e0 1.575647e0
9.6550995e-1 1.6551599e0 1.618823e0 1.618823e0
1.10343994e0 1.6551599e0 1.660878e0 1.660878e0
1.24136993e0 1.6551599e0 1.701894e0 1.701894e0
1.3793e0 1.6551599e0 1.741943e0 1.741943e0
1.5172299e0 1.6551599e0 1.781094e0 1.781094e0
1.6551599e0 1.6551599e0 1.819402e0 1.819402e0
1.7930899e0 1.6551599e0 1.856918e0 1.856918e0
1.9310199e0 1.6551599e0 1.893692e0 1.893692e0
2.0689499e0 1.6551599e0 1.929767e0 1.929767e0
2.2068799e0 1.6551599e0 1.965178e0 1.965178e0
2.3448099e0 1.6551599e0 1.999962e0 1.999962e0
2.4827399e0 1.6551599e0 2.034152e0 2.034152e0
2.6206699e0 1.6551599e0 2.067776e0 2.067776e0
2.7585999e0 1.6551599e0 2.100864e0 2.100864e0
2.8965298e0 1.6551599e0 2.133437e0 2.133437e0
3.0344598e0 1.6551599e0 2.16552e0 2.16552e0
3.1723898e0 1.6551599e0 2.197136e0 2.197136e0
3.3103198e0 1.6551599e0 2.228302e0 2.228302e0
3.4482498e0 1.6551599e0 2.25904e0 2.25904e0
3.5861798e0 1.6551599e0 2.289363e0 2.289363e0
3.7241098e0 1.6551599e0 2.31929e0 2.31929e0
3.8620398e0 1.6551599e0 2.348837e0 2.348837e0
3.9999698e0 1.6551599e0 2.378017e0 2.378017e0

0.0e0 1.7930899e0 1.339043e0 1.339043e0
1.3793e-1 1.7930899e0 1.38959e0 1.38959e0
2.7585999e-1 1.7930899e0 1.438362e0 1.438362e0
4.1378998e-1 1.7930899e0 1.485535e0 1.485535e0
5.5171997e-1 1.7930899e0 1.531255e0 1.531255e0
6.8964996e-1 1.7930899e0 1.575647e0 1.575647e0
8.2757996e-1 1.7930899e0 1.618823e0 1.618823e0
9.6550995e-1 1.7930899e0 1.660878e0 1.660878e0
1.10343994e0 1.7930899e0 1.701894e0 1.701894e0
1.24136993e0 1.7930899e0 1.741943e0 1.741943e0
1.3793e0 1.7930899e0 1.781094e0 1.781094e0
1.5172299e0 1.7930899e0 1.819402e0 1.819402e0
1.6551599e0 1.7930899e0 1.856918e0 1.856918e0
1.7930899e0 1.7930899e0 1.893692e0 1.893692e0
1.9310199e0 1.7930899e0 1.929767e0 1.929767e0
2.0689499e0 1.7930899e0 1.965178e0 1.965178e0
2.2068799e0 1.7930899e0 1.999962e0 1.999962e0
2.3448099e0 1.7930899e0 2.034152e0 2.034152e0
2.4827399e0 1.7930899e0 2.067776e0 2.067776e0
2.6206699e0 1.7930899e0 2.100864e0 2.100864e0
2.7585999e0 1.7930899e0 2.133437e0 2.133437e0
2.8965298e0 1.7930899e0 2.16552e0 2.16552e0
3.0344598e0 1.7930899e0 2.197136e0 2.197136e0
3.1723898e0 1.7930899e0 2.228302e0 2.228302e0
3.3103198e0 1.7930899e0 2.25904e0 2.25904e0
3.4482498e0 1.7930899e0 2.289363e0 2.289363e0
3.5861798e0 1.7930899e0 2.31929e0 2.31929e0
3.7241098e0 1.7930899e0 2.348837e0 2.348837e0
3.8620398e0 1.7930899e0 2.378017e0 2.378017e0
3.9999698e0 1.7930899e0 2.406842e0 2.406842e0

0.0e0 1.9310199e0 1.38959e0 1.38959e0
1.3793e-1 1.9310199e0 1.438362e0 1.438362e0
2.7585999e-1 1.9310199e0 1.485535e0 1.485535e0
4.1378998e-1 1.9310199e0 1.531255e0 1.531255e0
5.5171997e-1 1.9310199e0 1.575647e0 1.575647e0
6.8964996e-1 1.9310199e0 1.618823e0 1.618823e0
8.2757996e-1 1.9310199e0 1.660878e0 1.660878e0
9.6550995e-1 1.9310199e0 1.701894e0 1.701894e0
1.10343994e0 1.9310199e0 1.741943e0 1.741943e0
1.24136993e0 1.9310199e0 1.781094e0 1.781094e0
1.3793e0 1.9310199e0 1.819402e0 1.819402e0
1.5172299e0 1.9310199e0 1.856918e0 1.856918e0
1.6551599e0 1.9310199e0 1.893692e0 1.893692e0
1.7930899e0 1.9310199e0 1.929767e0 1.929767e0
1.9310199e0 1.9310199e0 1.965178e0 1.965178e0
2.0689499e0 1.9310199e0 1.999962e0 1.999962e0
2.2068799e0 1.9310199e0 2.034152e0 2.034152e0
2.3448099e0 1.9310199e0 2.067776e0 2.067776e0
2.4827399e0 1.9310199e0 2.100864e0 2.100864e0
2.6206699e0 1.9310199e0 2.133437e0 2.133437e0
2.7585999e0 1.9310199e0 2.16552e0 2.16552e0
2.8965298e0 1.9310199e0 2.197136e0 2.197136e0
3.0344598e0 1.9310199e0 2.228302e0 2.228302e0
3.1723898e0 1.9310199e0 2.25904e0 2.25904e0
3.3103198e0 1.9310199e0 2.289363e0 2.289363e0
3.4482498e0 1.9310199e0 2.31929e0 2.31929e0
3.5861798e0 1.9310199e0 2.348837e0 2.348837e0
3.7241098e0 1.9310199e0 2.378017e0 2.378017e0
3.8620398e0 1.9310199e0 2.406842e0 2.406842e0
3.9999698e0 1.9310199e0 2.435326e0 2.435326e0

0.0e0 2.0689499e0 1.438362e0 1.438362e0
1.3793e-1 2.0689499e0 1.485535e0 1.485535e0
2.7585999e-1 2.0689499e0 1.531255e0 1.531255e0
4.1378998e-1 2.0689499e0 1.575647e0 1.575647e0
5.5171997e-1 2.0689499e0 1.618823e0 1.618823e0
6.8964996e-1 2.0689499e0 1.660878e0 1.660878e0
8.2757996e-1 2.0689499e0 1.701894e0 1.701894e0
9.6550995e-1 2.0689499e0 1.741943e0 1.741943e0
1.10343994e0 2.0689499e0 1.781094e0 1.781094e0
